1
8	0	17.68	0	50	1	0	3
11.63	0	16.042	0	50	1	0	3
15.14	0	14.3	0	50	1	0	3
18.74	0	12.5	0	50	1	0	3
18.74	0	12.5	0	50	1	0	3
22.37	0	10.8	0	50	1	0	3
26.02	0	9.2863	0	50	1	0	3
29.9	0	8.6936	0	50	1	0	3
34.05	0	9.5915	0	50	1	0	3
37.78	0	10.887	0	50	1	0	3
41.62	0	11.943	0	50	1	0	3
45.55	0	12.515	0	50	1	0	3
49.44	0	13.131	0	50	1	0	3
53.41	0	13.328	0	50	1	0	3
57.35	0	12.915	0	50	1	0	3
61.31	0	12.583	0	50	1	0	3
65.34	0	12.168	0	50	1	0	3
69.3	0	12.14	0	50	1	0	3
73.33	0	12.685	0	50	1	0	3
77.05	0	13.57	0	50	1	0	3
81.54	0	14.593	0	50	1	0	3
85.03	0	16.331	0	50	1	0	3
88.3	0	18.207	0	50	1	0	3
91.88	0	20.383	0	50	1	0	3
95.17	0	22.478	0	50	1	0	3
98.54	0	24.466	0	50	1	0	3
101.93	0	26.468	0	50	1	0	3
105.41	0	28.448	0	50	1	0	3
108.78	0	30.246	0	50	1	0	3
112.25	0	32.375	0	50	1	0	3
115.43	0	34.481	0	50	1	0	3
124.27	0	39.388	0	50	1	0	3
27.9	0	8.7421	0	50	1	0	3
28.97	0	8.7347	0	50	1	0	3
31.11	0	8.6902	0	50	1	0	3
32.01	0	8.9228	0	50	1	0	3
32.92	0	9.2525	0	50	1	0	3
35.01	0	9.9388	0	50	1	0	3
35.77	0	10.265	0	50	1	0	3
36.72	0	10.622	0	50	1	0	3
38.67	0	11.207	0	50	1	0	3
39.6	0	11.509	0	50	1	0	3
40.58	0	11.768	0	50	1	0	3
42.51	0	12.085	0	50	1	0	3
43.58	0	12.203	0	50	1	0	3
44.58	0	12.299	0	50	1	0	3
46.53	0	12.631	0	50	1	0	3
47.52	0	12.811	0	50	1	0	3
48.41	0	12.967	0	50	1	0	3
50.37	0	13.26	0	50	1	0	3
51.4	0	13.264	0	50	1	0	3
52.37	0	13.288	0	50	1	0	3
54.43	0	13.227	0	50	1	0	3
55.44	0	13.145	0	50	1	0	3
56.4	0	12.984	0	50	1	0	3
58.35	0	12.929	0	50	1	0	3
59.34	0	12.751	0	50	1	0	3
60.4	0	12.735	0	50	1	0	3
62.27	0	12.516	0	50	1	0	3
63.36	0	12.33	0	50	1	0	3
64.36	0	12.221	0	50	1	0	3
66.33	0	12.142	0	50	1	0	3
67.38	0	12.164	0	50	1	0	3
68.35	0	12.092	0	50	1	0	3
70.28	0	12.212	0	50	1	0	3
71.36	0	12.26	0	50	1	0	3
72.2	0	12.459	0	50	1	0	3
74.15	0	12.935	0	50	1	0	3
75.15	0	13.138	0	50	1	0	3
76.23	0	13.395	0	50	1	0	3
78.11	0	13.731	0	50	1	0	3
79.13	0	13.881	0	50	1	0	3
80.3	0	14.201	0	50	1	0	3
82.19	0	14.867	0	50	1	0	3
83.1	0	15.337	0	50	1	0	3
84.02	0	15.819	0	50	1	0	3
85.82	0	16.759	0	50	1	0	3
86.61	0	17.207	0	50	1	0	3
87.4	0	17.659	0	50	1	0	3
